# FINAL TIMESERIES OF HAT-P-32 b
# BJD_TDB,Orbital Phase,Flux,Uncertainty,Model,Airmass
2458107.7778180586, 0.029871807535213235, 0.9998157410910091, 0.0059076670723810926, 0.9997405839933186, 1.0014512253869168
2458107.7799084573, 0.030844082287833308, 1.002768526600607, 0.005907594661234341, 1.0, 1.0003955038693342
2458107.781987919, 0.031811270089310506, 0.9907192167899953, 0.005907520673615684, 1.0, 0.999317934297731
2458107.784067161, 0.03277835566228082, 0.992788756173637, 0.005907445080086576, 1.0, 0.9982181607798918
2458107.786158185, 0.03375092128965651, 0.9869110391125716, 0.005907366618259628, 1.0, 0.9970779229988667
2458107.7882376006, 0.03471808764913753, 1.0029323636974123, 0.0059072865829778096, 1.0, 0.9959161454770273
2458107.7903166804, 0.03568509785024271, 1.0052976893351893, 0.00590720478947278, 1.0, 0.99473022827826
2458107.792407681, 0.03665765243174163, 0.9958385402663453, 0.005907119870946715, 1.0, 0.9935004784235203
2458107.7944870726, 0.03762480774534582, 0.9896924800075098, 0.005907033051606047, 1.0, 0.9922447553383473
2458107.7965664305, 0.038591947248185265, 1.006041697631978, 0.005906944465562536, 1.0, 0.9909650962414426
2458107.798656968, 0.03956428654337957, 0.9956409666202949, 0.005906852464702173, 1.0, 0.9896378354898423
2458107.8007358047, 0.0405311836866869, 0.9996762628265458, 0.005906759107225889, 1.0, 0.9882927994602643
2458107.80282581, 0.0415032754242895, 0.991945958004866, 0.00590666212745645, 1.0, 0.9868974890360118
2458107.804904971, 0.042470323311327274, 0.998890305281903, 0.0059065631076204335, 1.0, 0.9854748358024251
2458107.806983564, 0.04343710718025107, 0.9972743476380441, 0.005906462009507951, 1.0, 0.9840244144873204
2458107.809074252, 0.04440951643266505, 1.0015884183868224, 0.00590635694385383, 1.0, 0.9825193079060246
2458107.8111529495, 0.04537634881681235, 1.0038137174541084, 0.00590624961927264, 1.0, 0.980984190605459
2458107.8132320293, 0.04634335901791753, 1.0002810863329616, 0.005906139989755387, 1.0, 0.979418552221582
2458107.8153233654, 0.04731606975779229, 0.9955556538057537, 0.0059060262234020946, 1.0, 0.9777964462027947
2458107.817402572, 0.04828313887024038, 1.005349506380198, 0.005905909956618793, 1.0, 0.9761414319975226
2458107.819481432, 0.049250046842838735, 0.9968537195277244, 0.005905790898740777, 1.0, 0.9744495568335654
